superscaffold	index	scaffold	scaffold.length	start	end
Super_Scaffold0	2441	NW_VBSM01002483.1	1285	46411982	46413267
Super_Scaffold0	2442	NW_VBSM01002484.1	1706	46414267	46415973
Super_Scaffold0	2443	NW_VBSM01002485.1	1615	46416973	46418588
Super_Scaffold0	2444	NW_VBSM01002486.1	1204	46419588	46420792
Super_Scaffold0	2445	NW_VBSM01002487.1	70623	46421792	46492415
Super_Scaffold0	2446	NW_VBSM01002488.1	1612	46493415	46495027
Super_Scaffold0	2447	NW_VBSM01002489.1	1130	46496027	46497157
Super_Scaffold0	2448	NW_VBSM01002490.1	1425	46498157	46499582
Super_Scaffold0	2449	NW_VBSM01002491.1	1468	46500582	46502050
Super_Scaffold0	2450	NW_VBSM01002492.1	1019	46503050	46504069
Super_Scaffold0	2451	NW_VBSM01002493.1	1785	46505069	46506854
Super_Scaffold0	2452	NW_VBSM01002494.1	1459	46507854	46509313
Super_Scaffold0	2453	NW_VBSM01002495.1	1847	46510313	46512160
Super_Scaffold0	2454	NW_VBSM01002496.1	1021	46513160	46514181
Super_Scaffold0	2455	NW_VBSM01002497.1	2382	46515181	46517563
Super_Scaffold0	2456	NW_VBSM01002498.1	1125	46518563	46519688
Super_Scaffold0	2457	NW_VBSM01002499.1	8235	46520688	46528923
Super_Scaffold0	2458	NW_VBSM01002500.1	3574	46529923	46533497
Super_Scaffold0	2459	NW_VBSM01002501.1	1957	46534497	46536454
Super_Scaffold0	2460	NW_VBSM01002502.1	1148	46537454	46538602
Super_Scaffold0	2461	NW_VBSM01002503.1	1330	46539602	46540932
Super_Scaffold0	2462	NW_VBSM01002504.1	1718	46541932	46543650
Super_Scaffold0	2463	NW_VBSM01002505.1	1106	46544650	46545756
Super_Scaffold0	2464	NW_VBSM01002506.1	2000	46546756	46548756
Super_Scaffold0	2465	NW_VBSM01002507.1	1089	46549756	46550845
Super_Scaffold0	2466	NW_VBSM01002508.1	1327	46551845	46553172
Super_Scaffold0	2467	NW_VBSM01002509.1	1518	46554172	46555690
Super_Scaffold0	2468	NW_VBSM01002510.1	2371	46556690	46559061
Super_Scaffold0	2469	NW_VBSM01002511.1	1565	46560061	46561626
Super_Scaffold0	2470	NW_VBSM01002512.1	1463	46562626	46564089
Super_Scaffold0	2471	NW_VBSM01002513.1	1078	46565089	46566167
Super_Scaffold0	2472	NW_VBSM01002514.1	1023	46567167	46568190
Super_Scaffold0	2473	NW_VBSM01002515.1	1412	46569190	46570602
Super_Scaffold0	2474	NW_VBSM01002516.1	2243	46571602	46573845
Super_Scaffold0	2475	NW_VBSM01002517.1	1305	46574845	46576150
Super_Scaffold0	2476	NW_VBSM01002518.1	1919	46577150	46579069
Super_Scaffold0	2477	NW_VBSM01002519.1	2601	46580069	46582670
Super_Scaffold0	2478	NW_VBSM01002520.1	1740	46583670	46585410
Super_Scaffold0	2479	NW_VBSM01002521.1	2129	46586410	46588539
Super_Scaffold0	2480	NW_VBSM01002522.1	1137	46589539	46590676
Super_Scaffold0	2481	NW_VBSM01002523.1	1778	46591676	46593454
Super_Scaffold0	2482	NW_VBSM01002524.1	1624	46594454	46596078
Super_Scaffold0	2483	NW_VBSM01002525.1	14184	46597078	46611262
Super_Scaffold0	2484	NW_VBSM01002526.1	1844	46612262	46614106
Super_Scaffold0	2485	NW_VBSM01002527.1	1064	46615106	46616170
Super_Scaffold0	2486	NW_VBSM01002528.1	1611	46617170	46618781
Super_Scaffold0	2487	NW_VBSM01002529.1	201995	46619781	46821776
Super_Scaffold0	2488	NW_VBSM01002530.1	1149	46822776	46823925
Super_Scaffold0	2489	NW_VBSM01002531.1	1107	46824925	46826032
Super_Scaffold0	2490	NW_VBSM01002532.1	1209	46827032	46828241
Super_Scaffold0	2491	NW_VBSM01002533.1	8080	46829241	46837321
Super_Scaffold0	2492	NW_VBSM01002534.1	41012	46838321	46879333
Super_Scaffold0	2493	NW_VBSM01002535.1	1139	46880333	46881472
Super_Scaffold0	2494	NW_VBSM01002536.1	1654	46882472	46884126
Super_Scaffold0	2495	NW_VBSM01002537.1	1586	46885126	46886712
Super_Scaffold0	2496	NW_VBSM01002538.1	3793	46887712	46891505
Super_Scaffold0	2497	NW_VBSM01002539.1	1006	46892505	46893511
Super_Scaffold0	2498	NW_VBSM01002540.1	2432	46894511	46896943
Super_Scaffold0	2499	NW_VBSM01002541.1	1472	46897943	46899415
Super_Scaffold0	2500	NW_VBSM01002542.1	1954	46900415	46902369
Super_Scaffold0	2501	NW_VBSM01002543.1	1466	46903369	46904835
Super_Scaffold0	2502	NW_VBSM01002544.1	1042	46905835	46906877
Super_Scaffold0	2503	NW_VBSM01002545.1	802288	46907877	47710165
Super_Scaffold0	2504	NW_VBSM01002546.1	1021	47711165	47712186
Super_Scaffold0	2505	NW_VBSM01002547.1	1129	47713186	47714315
Super_Scaffold0	2506	NW_VBSM01002548.1	1026	47715315	47716341
Super_Scaffold0	2507	NW_VBSM01002549.1	2632	47717341	47719973
Super_Scaffold0	2508	NW_VBSM01002550.1	1830	47720973	47722803
Super_Scaffold0	2509	NW_VBSM01002551.1	2699	47723803	47726502
Super_Scaffold0	2510	NW_VBSM01002552.1	1057	47727502	47728559
Super_Scaffold0	2511	NW_VBSM01002553.1	1352	47729559	47730911
Super_Scaffold0	2512	NW_VBSM01002554.1	1197	47731911	47733108
Super_Scaffold0	2513	NW_VBSM01002555.1	1094	47734108	47735202
Super_Scaffold0	2514	NW_VBSM01002556.1	1004	47736202	47737206
Super_Scaffold0	2515	NW_VBSM01002557.1	1053	47738206	47739259
Super_Scaffold0	2516	NW_VBSM01002558.1	1699	47740259	47741958
Super_Scaffold0	2517	NW_VBSM01002559.1	80891	47742958	47823849
Super_Scaffold0	2518	NW_VBSM01002560.1	1318	47824849	47826167
Super_Scaffold0	2519	NW_VBSM01002561.1	1468	47827167	47828635
Super_Scaffold0	2520	NW_VBSM01002562.1	1199	47829635	47830834
Super_Scaffold0	2521	NW_VBSM01002563.1	1022	47831834	47832856
Super_Scaffold0	2522	NW_VBSM01002564.1	1301	47833856	47835157
Super_Scaffold0	2523	NW_VBSM01002565.1	1283	47836157	47837440
Super_Scaffold0	2524	NW_VBSM01002566.1	1282	47838440	47839722
Super_Scaffold0	2525	NW_VBSM01002567.1	1332	47840722	47842054
Super_Scaffold0	2526	NW_VBSM01002568.1	1001	47843054	47844055
Super_Scaffold0	2527	NW_VBSM01002569.1	1146	47845055	47846201
Super_Scaffold0	2528	NW_VBSM01002570.1	1378	47847201	47848579
Super_Scaffold0	2529	NW_VBSM01002571.1	1218	47849579	47850797
Super_Scaffold0	2530	NW_VBSM01002572.1	1145	47851797	47852942
Super_Scaffold0	2531	NW_VBSM01002573.1	1087	47853942	47855029
Super_Scaffold0	2532	NW_VBSM01002574.1	1400	47856029	47857429
Super_Scaffold0	2533	NW_VBSM01002575.1	12385	47858429	47870814
Super_Scaffold0	2534	NW_VBSM01002576.1	1636	47871814	47873450
Super_Scaffold0	2535	NW_VBSM01002577.1	1156	47874450	47875606
Super_Scaffold0	2536	NW_VBSM01002578.1	1263	47876606	47877869
Super_Scaffold0	2537	NW_VBSM01002579.1	1265	47878869	47880134
Super_Scaffold0	2538	NW_VBSM01002580.1	2110	47881134	47883244
Super_Scaffold0	2539	NW_VBSM01002581.1	2238	47884244	47886482
Super_Scaffold0	2540	NW_VBSM01002582.1	3137	47887482	47890619
Super_Scaffold0	2541	NW_VBSM01002583.1	1413	47891619	47893032
Super_Scaffold0	2542	NW_VBSM01002584.1	1041	47894032	47895073
Super_Scaffold0	2543	NW_VBSM01002585.1	1067	47896073	47897140
Super_Scaffold0	2544	NW_VBSM01002586.1	1457	47898140	47899597
Super_Scaffold0	2545	NW_VBSM01002587.1	1059	47900597	47901656
Super_Scaffold0	2546	NW_VBSM01002588.1	1190	47902656	47903846
Super_Scaffold0	2547	NW_VBSM01002589.1	52203	47904846	47957049
Super_Scaffold0	2548	NW_VBSM01002590.1	1046	47958049	47959095
Super_Scaffold0	2549	NW_VBSM01002591.1	1296	47960095	47961391
Super_Scaffold0	2550	NW_VBSM01002592.1	1124	47962391	47963515
Super_Scaffold0	2551	NW_VBSM01002593.1	1527	47964515	47966042
Super_Scaffold0	2552	NW_VBSM01002594.1	1048	47967042	47968090
Super_Scaffold0	2553	NW_VBSM01002595.1	1475	47969090	47970565
Super_Scaffold0	2554	NW_VBSM01002596.1	1542	47971565	47973107
Super_Scaffold0	2555	NW_VBSM01002597.1	1299	47974107	47975406
Super_Scaffold0	2556	NW_VBSM01002598.1	1080	47976406	47977486
Super_Scaffold0	2557	NW_VBSM01002599.1	37793	47978486	48016279
Super_Scaffold0	2558	NW_VBSM01002600.1	1055	48017279	48018334
Super_Scaffold0	2559	NW_VBSM01002601.1	4139	48019334	48023473
Super_Scaffold0	2560	NW_VBSM01002602.1	3618	48024473	48028091
Super_Scaffold0	2561	NW_VBSM01002603.1	1165	48029091	48030256
Super_Scaffold0	2562	NW_VBSM01002604.1	2229	48031256	48033485
Super_Scaffold0	2563	NW_VBSM01002605.1	1669	48034485	48036154
Super_Scaffold0	2564	NW_VBSM01002606.1	3588	48037154	48040742
Super_Scaffold0	2565	NW_VBSM01002607.1	1009	48041742	48042751
Super_Scaffold0	2566	NW_VBSM01002609.1	2029	48043751	48045780
Super_Scaffold0	2567	NW_VBSM01002610.1	2270	48046780	48049050
Super_Scaffold0	2568	NW_VBSM01002611.1	1478	48050050	48051528
Super_Scaffold0	2569	NW_VBSM01002612.1	1206	48052528	48053734
Super_Scaffold0	2570	NW_VBSM01002613.1	1043	48054734	48055777
Super_Scaffold0	2571	NW_VBSM01002614.1	2670	48056777	48059447
Super_Scaffold0	2572	NW_VBSM01002615.1	1100	48060447	48061547
Super_Scaffold0	2573	NW_VBSM01002617.1	1098	48062547	48063645
Super_Scaffold0	2574	NW_VBSM01002618.1	1626	48064645	48066271
Super_Scaffold0	2575	NW_VBSM01002619.1	1128	48067271	48068399
Super_Scaffold0	2576	NW_VBSM01002620.1	1252	48069399	48070651
Super_Scaffold0	2577	NW_VBSM01002621.1	1053	48071651	48072704
Super_Scaffold0	2578	NW_VBSM01002622.1	1161	48073704	48074865
Super_Scaffold0	2579	NW_VBSM01002623.1	1046	48075865	48076911
Super_Scaffold0	2580	NW_VBSM01002624.1	1239	48077911	48079150
Super_Scaffold0	2581	NW_VBSM01002625.1	1379	48080150	48081529
Super_Scaffold0	2582	NW_VBSM01002626.1	1348	48082529	48083877
Super_Scaffold0	2583	NW_VBSM01002627.1	1969	48084877	48086846
Super_Scaffold0	2584	NW_VBSM01002628.1	1268	48087846	48089114
Super_Scaffold0	2585	NW_VBSM01002629.1	1580	48090114	48091694
Super_Scaffold0	2586	NW_VBSM01002630.1	2220	48092694	48094914
Super_Scaffold0	2587	NW_VBSM01002631.1	1390	48095914	48097304
Super_Scaffold0	2588	NW_VBSM01002632.1	1232	48098304	48099536
Super_Scaffold0	2589	NW_VBSM01002633.1	1311	48100536	48101847
Super_Scaffold0	2590	NW_VBSM01002634.1	2441	48102847	48105288
Super_Scaffold0	2591	NW_VBSM01002635.1	3125	48106288	48109413
Super_Scaffold0	2592	NW_VBSM01002636.1	1003	48110413	48111416
Super_Scaffold0	2593	NW_VBSM01002637.1	1186	48112416	48113602
Super_Scaffold0	2594	NW_VBSM01002638.1	1283	48114602	48115885
Super_Scaffold0	2595	NW_VBSM01002639.1	3252	48116885	48120137
Super_Scaffold0	2596	NW_VBSM01002640.1	1401	48121137	48122538
Super_Scaffold0	2597	NW_VBSM01002641.1	1253	48123538	48124791
Super_Scaffold0	2598	NW_VBSM01002642.1	1233	48125791	48127024
Super_Scaffold0	2599	NW_VBSM01002643.1	1020	48128024	48129044
Super_Scaffold0	2600	NW_VBSM01002644.1	466333	48130044	48596377
Super_Scaffold0	2601	NW_VBSM01002645.1	1715	48597377	48599092
Super_Scaffold0	2602	NW_VBSM01002646.1	1011	48600092	48601103
Super_Scaffold0	2603	NW_VBSM01002647.1	1389	48602103	48603492
Super_Scaffold0	2604	NW_VBSM01002648.1	3864	48604492	48608356
Super_Scaffold0	2605	NW_VBSM01002649.1	1201	48609356	48610557
Super_Scaffold0	2606	NW_VBSM01002650.1	1878	48611557	48613435
Super_Scaffold0	2607	NW_VBSM01002651.1	1349	48614435	48615784
Super_Scaffold0	2608	NW_VBSM01002652.1	1485	48616784	48618269
Super_Scaffold0	2609	NW_VBSM01002653.1	1391	48619269	48620660
Super_Scaffold0	2610	NW_VBSM01002654.1	2865	48621660	48624525
Super_Scaffold0	2611	NW_VBSM01002655.1	1165	48625525	48626690
Super_Scaffold0	2612	NW_VBSM01002656.1	1026	48627690	48628716
Super_Scaffold0	2613	NW_VBSM01002657.1	32446	48629716	48662162
Super_Scaffold0	2614	NW_VBSM01002658.1	4327	48663162	48667489
Super_Scaffold0	2615	NW_VBSM01002659.1	1836	48668489	48670325
Super_Scaffold0	2616	NW_VBSM01002660.1	1002	48671325	48672327
Super_Scaffold0	2617	NW_VBSM01002661.1	1032	48673327	48674359
Super_Scaffold0	2618	NW_VBSM01002662.1	1434	48675359	48676793
Super_Scaffold0	2619	NW_VBSM01002663.1	1181	48677793	48678974
Super_Scaffold0	2620	NW_VBSM01002664.1	1075	48679974	48681049
Super_Scaffold0	2621	NW_VBSM01002665.1	1132	48682049	48683181
Super_Scaffold0	2622	NW_VBSM01002666.1	1279	48684181	48685460
Super_Scaffold0	2623	NW_VBSM01002667.1	1913	48686460	48688373
Super_Scaffold0	2624	NW_VBSM01002668.1	1521	48689373	48690894
Super_Scaffold0	2625	NW_VBSM01002669.1	1269	48691894	48693163
Super_Scaffold0	2626	NW_VBSM01002670.1	2201	48694163	48696364
Super_Scaffold0	2627	NW_VBSM01002671.1	1325	48697364	48698689
Super_Scaffold0	2628	NW_VBSM01002672.1	1081	48699689	48700770
Super_Scaffold0	2629	NW_VBSM01002673.1	1030	48701770	48702800
Super_Scaffold0	2630	NW_VBSM01002674.1	1986	48703800	48705786
Super_Scaffold0	2631	NW_VBSM01002675.1	1874	48706786	48708660
Super_Scaffold0	2632	NW_VBSM01002676.1	2239	48709660	48711899
Super_Scaffold0	2633	NW_VBSM01002677.1	1226	48712899	48714125
Super_Scaffold0	2634	NW_VBSM01002678.1	1220	48715125	48716345
Super_Scaffold0	2635	NW_VBSM01002679.1	1167	48717345	48718512
Super_Scaffold0	2636	NW_VBSM01002680.1	1218	48719512	48720730
Super_Scaffold0	2637	NW_VBSM01002681.1	3344	48721730	48725074
Super_Scaffold0	2638	NW_VBSM01002682.1	1457	48726074	48727531
Super_Scaffold0	2639	NW_VBSM01002683.1	2038	48728531	48730569
Super_Scaffold0	2640	NW_VBSM01002684.1	1243	48731569	48732812
Super_Scaffold0	2641	NW_VBSM01002685.1	1069	48733812	48734881
Super_Scaffold0	2642	NW_VBSM01002686.1	1551	48735881	48737432
Super_Scaffold0	2643	NW_VBSM01002687.1	1355	48738432	48739787
Super_Scaffold0	2644	NW_VBSM01002688.1	8716	48740787	48749503
Super_Scaffold0	2645	NW_VBSM01002689.1	1409	48750503	48751912
Super_Scaffold0	2646	NW_VBSM01002690.1	1001	48752912	48753913
Super_Scaffold0	2647	NW_VBSM01002691.1	3955	48754913	48758868
Super_Scaffold0	2648	NW_VBSM01002692.1	1009	48759868	48760877
Super_Scaffold0	2649	NW_VBSM01002693.1	1031	48761877	48762908
Super_Scaffold0	2650	NW_VBSM01002694.1	3162	48763908	48767070
Super_Scaffold0	2651	NW_VBSM01002695.1	1306	48768070	48769376
Super_Scaffold0	2652	NW_VBSM01002696.1	3639	48770376	48774015
Super_Scaffold0	2653	NW_VBSM01002697.1	3136	48775015	48778151
Super_Scaffold0	2654	NW_VBSM01002698.1	5475	48779151	48784626
Super_Scaffold0	2655	NW_VBSM01002699.1	1464	48785626	48787090
Super_Scaffold0	2656	NW_VBSM01002700.1	1304	48788090	48789394
Super_Scaffold0	2657	NW_VBSM01002701.1	1055	48790394	48791449
Super_Scaffold0	2658	NW_VBSM01002702.1	1262	48792449	48793711
Super_Scaffold0	2659	NW_VBSM01002703.1	2045	48794711	48796756
Super_Scaffold0	2660	NW_VBSM01002704.1	1698	48797756	48799454
Super_Scaffold0	2661	NW_VBSM01002705.1	1236	48800454	48801690
Super_Scaffold0	2662	NW_VBSM01002706.1	1034	48802690	48803724
Super_Scaffold0	2663	NW_VBSM01002708.1	1136	48804724	48805860
Super_Scaffold0	2664	NW_VBSM01002709.1	1886	48806860	48808746
Super_Scaffold0	2665	NW_VBSM01002710.1	1587	48809746	48811333
Super_Scaffold0	2666	NW_VBSM01002711.1	1361	48812333	48813694
Super_Scaffold0	2667	NW_VBSM01002712.1	1004	48814694	48815698
Super_Scaffold0	2668	NW_VBSM01002713.1	1426	48816698	48818124
Super_Scaffold0	2669	NW_VBSM01002714.1	1232	48819124	48820356
Super_Scaffold0	2670	NW_VBSM01002715.1	1204	48821356	48822560
Super_Scaffold0	2671	NW_VBSM01002716.1	2446	48823560	48826006
Super_Scaffold0	2672	NW_VBSM01002717.1	1217	48827006	48828223
Super_Scaffold0	2673	NW_VBSM01002718.1	1347	48829223	48830570
Super_Scaffold0	2674	NW_VBSM01002719.1	1787	48831570	48833357
Super_Scaffold0	2675	NW_VBSM01002720.1	1000	48834357	48835357
Super_Scaffold0	2676	NW_VBSM01002721.1	1572	48836357	48837929
Super_Scaffold0	2677	NW_VBSM01002722.1	1247	48838929	48840176
Super_Scaffold0	2678	NW_VBSM01002723.1	1961	48841176	48843137
Super_Scaffold0	2679	NW_VBSM01002724.1	1288	48844137	48845425
Super_Scaffold0	2680	NW_VBSM01002725.1	3567	48846425	48849992
Super_Scaffold0	2681	NW_VBSM01002726.1	1141	48850992	48852133
Super_Scaffold0	2682	NW_VBSM01002727.1	3164	48853133	48856297
Super_Scaffold0	2683	NW_VBSM01002728.1	1063	48857297	48858360
Super_Scaffold0	2684	NW_VBSM01002729.1	1512	48859360	48860872
Super_Scaffold0	2685	NW_VBSM01002730.1	2445	48861872	48864317
Super_Scaffold0	2686	NW_VBSM01002731.1	1193	48865317	48866510
Super_Scaffold0	2687	NW_VBSM01002732.1	1651	48867510	48869161
Super_Scaffold0	2688	NW_VBSM01002733.1	1925	48870161	48872086
Super_Scaffold0	2689	NW_VBSM01002734.1	1038	48873086	48874124
Super_Scaffold0	2690	NW_VBSM01002735.1	3141	48875124	48878265
Super_Scaffold0	2691	NW_VBSM01002736.1	2574	48879265	48881839
Super_Scaffold0	2692	NW_VBSM01002737.1	1470	48882839	48884309
Super_Scaffold0	2693	NW_VBSM01002738.1	1056	48885309	48886365
Super_Scaffold0	2694	NW_VBSM01002739.1	1255	48887365	48888620
Super_Scaffold0	2695	NW_VBSM01002740.1	8385	48889620	48898005
Super_Scaffold0	2696	NW_VBSM01002741.1	1898	48899005	48900903
Super_Scaffold0	2697	NW_VBSM01002742.1	1051	48901903	48902954
Super_Scaffold0	2698	NW_VBSM01002743.1	1806	48903954	48905760
Super_Scaffold0	2699	NW_VBSM01002744.1	1125	48906760	48907885
Super_Scaffold0	2700	NW_VBSM01002745.1	1143	48908885	48910028
Super_Scaffold0	2701	NW_VBSM01002746.1	1023	48911028	48912051
Super_Scaffold0	2702	NW_VBSM01002747.1	16350	48913051	48929401
Super_Scaffold0	2703	NW_VBSM01002748.1	1365	48930401	48931766
Super_Scaffold0	2704	NW_VBSM01002749.1	1829	48932766	48934595
Super_Scaffold0	2705	NW_VBSM01002750.1	1435	48935595	48937030
Super_Scaffold0	2706	NW_VBSM01002751.1	1212	48938030	48939242
Super_Scaffold0	2707	NW_VBSM01002752.1	2054	48940242	48942296
Super_Scaffold0	2708	NW_VBSM01002753.1	3896	48943296	48947192
Super_Scaffold0	2709	NW_VBSM01002754.1	1153	48948192	48949345
Super_Scaffold0	2710	NW_VBSM01002755.1	1925	48950345	48952270
Super_Scaffold0	2711	NW_VBSM01002756.1	1267	48953270	48954537
Super_Scaffold0	2712	NW_VBSM01002757.1	1319	48955537	48956856
Super_Scaffold0	2713	NW_VBSM01002758.1	1058	48957856	48958914
Super_Scaffold0	2714	NW_VBSM01002759.1	1885	48959914	48961799
Super_Scaffold0	2715	NW_VBSM01002760.1	1946	48962799	48964745
Super_Scaffold0	2716	NW_VBSM01002761.1	1604	48965745	48967349
Super_Scaffold0	2717	NW_VBSM01002762.1	2542	48968349	48970891
Super_Scaffold0	2718	NW_VBSM01002763.1	1010	48971891	48972901
Super_Scaffold0	2719	NW_VBSM01002764.1	1080	48973901	48974981
Super_Scaffold0	2720	NW_VBSM01002765.1	1464	48975981	48977445
Super_Scaffold0	2721	NW_VBSM01002766.1	1205	48978445	48979650
Super_Scaffold0	2722	NW_VBSM01002767.1	2211	48980650	48982861
Super_Scaffold0	2723	NW_VBSM01002768.1	6454	48983861	48990315
Super_Scaffold0	2724	NW_VBSM01002769.1	1028	48991315	48992343
Super_Scaffold0	2725	NW_VBSM01002770.1	1145	48993343	48994488
Super_Scaffold0	2726	NW_VBSM01002771.1	1171	48995488	48996659
Super_Scaffold0	2727	NW_VBSM01002772.1	1251	48997659	48998910
Super_Scaffold0	2728	NW_VBSM01002773.1	1767	48999910	49001677
Super_Scaffold0	2729	NW_VBSM01002774.1	1930	49002677	49004607
Super_Scaffold0	2730	NW_VBSM01002775.1	1025	49005607	49006632
Super_Scaffold0	2731	NW_VBSM01002776.1	2271	49007632	49009903
Super_Scaffold0	2732	NW_VBSM01002777.1	2329	49010903	49013232
Super_Scaffold0	2733	NW_VBSM01002778.1	2983	49014232	49017215
Super_Scaffold0	2734	NW_VBSM01002779.1	1133	49018215	49019348
Super_Scaffold0	2735	NW_VBSM01002780.1	1914	49020348	49022262
Super_Scaffold0	2736	NW_VBSM01002781.1	1487	49023262	49024749
Super_Scaffold0	2737	NW_VBSM01002782.1	2421	49025749	49028170
Super_Scaffold0	2738	NW_VBSM01002783.1	1631	49029170	49030801
Super_Scaffold0	2739	NW_VBSM01002784.1	2140	49031801	49033941
Super_Scaffold0	2740	NW_VBSM01002785.1	1054	49034941	49035995
Super_Scaffold0	2741	NW_VBSM01002786.1	3121	49036995	49040116
Super_Scaffold0	2742	NW_VBSM01002787.1	1450	49041116	49042566
Super_Scaffold0	2743	NW_VBSM01002788.1	1859	49043566	49045425
Super_Scaffold0	2744	NW_VBSM01002789.1	1546	49046425	49047971
Super_Scaffold0	2745	NW_VBSM01002790.1	1656	49048971	49050627
Super_Scaffold0	2746	NW_VBSM01002791.1	1099	49051627	49052726
Super_Scaffold0	2747	NW_VBSM01002792.1	1488	49053726	49055214
Super_Scaffold0	2748	NW_VBSM01002793.1	1370	49056214	49057584
Super_Scaffold0	2749	NW_VBSM01002794.1	1122	49058584	49059706
Super_Scaffold0	2750	NW_VBSM01002795.1	2632	49060706	49063338
Super_Scaffold0	2751	NW_VBSM01002796.1	1144	49064338	49065482
Super_Scaffold0	2752	NW_VBSM01002797.1	4186	49066482	49070668
Super_Scaffold0	2753	NW_VBSM01002798.1	1315	49071668	49072983
Super_Scaffold0	2754	NW_VBSM01002799.1	1313	49073983	49075296
Super_Scaffold0	2755	NW_VBSM01002800.1	1391	49076296	49077687
Super_Scaffold0	2756	NW_VBSM01002801.1	1904	49078687	49080591
Super_Scaffold0	2757	NW_VBSM01002802.1	1054	49081591	49082645
Super_Scaffold0	2758	NW_VBSM01002803.1	1002	49083645	49084647
Super_Scaffold0	2759	NW_VBSM01002804.1	2358	49085647	49088005
Super_Scaffold0	2760	NW_VBSM01002805.1	1188	49089005	49090193
Super_Scaffold0	2761	NW_VBSM01002806.1	1667	49091193	49092860
Super_Scaffold0	2762	NW_VBSM01002807.1	1031	49093860	49094891
Super_Scaffold0	2763	NW_VBSM01002808.1	1336	49095891	49097227
Super_Scaffold0	2764	NW_VBSM01002809.1	1039	49098227	49099266
Super_Scaffold0	2765	NW_VBSM01002810.1	1526	49100266	49101792
Super_Scaffold0	2766	NW_VBSM01002811.1	1420	49102792	49104212
Super_Scaffold0	2767	NW_VBSM01002812.1	1822	49105212	49107034
Super_Scaffold0	2768	NW_VBSM01002813.1	1874	49108034	49109908
Super_Scaffold0	2769	NW_VBSM01002814.1	1110	49110908	49112018
Super_Scaffold0	2770	NW_VBSM01002815.1	53941	49113018	49166959
Super_Scaffold0	2771	NW_VBSM01002816.1	1559	49167959	49169518
Super_Scaffold0	2772	NW_VBSM01002817.1	3100	49170518	49173618
Super_Scaffold0	2773	NW_VBSM01002818.1	1666	49174618	49176284
Super_Scaffold0	2774	NW_VBSM01002819.1	1547	49177284	49178831
Super_Scaffold0	2775	NW_VBSM01002820.1	2532	49179831	49182363
Super_Scaffold0	2776	NW_VBSM01002821.1	3180	49183363	49186543
Super_Scaffold0	2777	NW_VBSM01002822.1	1367	49187543	49188910
Super_Scaffold0	2778	NW_VBSM01002823.1	1121	49189910	49191031
Super_Scaffold0	2779	NW_VBSM01002824.1	1059	49192031	49193090
Super_Scaffold0	2780	NW_VBSM01002825.1	1460	49194090	49195550
Super_Scaffold0	2781	NW_VBSM01002826.1	1023	49196550	49197573
Super_Scaffold0	2782	NW_VBSM01002827.1	2129	49198573	49200702
Super_Scaffold0	2783	NW_VBSM01002828.1	1682	49201702	49203384
Super_Scaffold0	2784	NW_VBSM01002829.1	5193	49204384	49209577
Super_Scaffold0	2785	NW_VBSM01002830.1	1290	49210577	49211867
Super_Scaffold0	2786	NW_VBSM01002831.1	1022	49212867	49213889
Super_Scaffold0	2787	NW_VBSM01002832.1	1087	49214889	49215976
Super_Scaffold0	2788	NW_VBSM01002833.1	1588	49216976	49218564
Super_Scaffold0	2789	NW_VBSM01002834.1	2089	49219564	49221653
Super_Scaffold0	2790	NW_VBSM01002835.1	1200	49222653	49223853
Super_Scaffold0	2791	NW_VBSM01002836.1	1321	49224853	49226174
Super_Scaffold0	2792	NW_VBSM01002837.1	1317	49227174	49228491
Super_Scaffold0	2793	NW_VBSM01002838.1	1069	49229491	49230560
Super_Scaffold0	2794	NW_VBSM01002839.1	1189	49231560	49232749
Super_Scaffold0	2795	NW_VBSM01002840.1	1087	49233749	49234836
Super_Scaffold0	2796	NW_VBSM01002841.1	1083	49235836	49236919
Super_Scaffold0	2797	NW_VBSM01002842.1	1210	49237919	49239129
Super_Scaffold0	2798	NW_VBSM01002843.1	1070	49240129	49241199
Super_Scaffold0	2799	NW_VBSM01002844.1	1891	49242199	49244090
Super_Scaffold0	2800	NW_VBSM01002845.1	1062	49245090	49246152
Super_Scaffold0	2801	NW_VBSM01002846.1	1947	49247152	49249099
Super_Scaffold0	2802	NW_VBSM01002847.1	2553	49250099	49252652
Super_Scaffold0	2803	NW_VBSM01002848.1	1288	49253652	49254940
Super_Scaffold0	2804	NW_VBSM01002849.1	1220	49255940	49257160
Super_Scaffold0	2805	NW_VBSM01002850.1	2256	49258160	49260416
Super_Scaffold0	2806	NW_VBSM01002851.1	1060	49261416	49262476
Super_Scaffold0	2807	NW_VBSM01002852.1	2220	49263476	49265696
Super_Scaffold0	2808	NW_VBSM01002853.1	8458	49266696	49275154
Super_Scaffold0	2809	NW_VBSM01002854.1	1335	49276154	49277489
Super_Scaffold0	2810	NW_VBSM01002855.1	1044	49278489	49279533
Super_Scaffold0	2811	NW_VBSM01002856.1	1220	49280533	49281753
Super_Scaffold0	2812	NW_VBSM01002857.1	1032	49282753	49283785
Super_Scaffold0	2813	NW_VBSM01002858.1	1021	49284785	49285806
Super_Scaffold0	2814	NW_VBSM01002859.1	2067	49286806	49288873
Super_Scaffold0	2815	NW_VBSM01002860.1	1438	49289873	49291311
Super_Scaffold0	2816	NW_VBSM01002861.1	1033	49292311	49293344
Super_Scaffold0	2817	NW_VBSM01002862.1	1035	49294344	49295379
